usuario_id,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,score_crediticio,Alimentación,Ocio,Otros,Salud,Transporte,Vivienda,Educación,Servicios,gasto_total,ratio_gasto_ingreso,perfil_financiero,recomendaciones
user_0461,4873.3,0.4,Alta,731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0462,2956.36,1.0,Alta,462,0.0,0.0,0.0,43.0,2.0,0.0,0.0,0.0,45.0,0.015221420936557118,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0463,6617.7,0.0,Alta,450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00015110990223189325,Saludable,['Mantener los hábitos financieros actuales']
user_0464,4397.88,0.0,Alta,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0465,2114.11,1.0,Alta,440,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.01608241766038664,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0466,3200.9,1.0,Alta,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0467,6012.72,0.45,Alta,429,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0013305126465227052,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0468,6465.11,0.0,Alta,380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0001546764092180953,Saludable,['Mantener los hábitos financieros actuales']
user_0469,3292.54,0.11,Alta,430,0.0,0.0,0.0,43.0,6.0,0.0,0.0,0.0,49.0,0.014882127476051924,Saludable,['Mantener los hábitos financieros actuales']
user_0470,3210.75,0.0,Alta,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0471,3673.38,1.0,Alta,741,0.0,20.0,62.0,0.0,10.0,0.0,0.0,0.0,92.0,0.025045053874088712,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0472,3100.29,1.0,Alta,790,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00032255047108496304,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0473,2882.12,0.0,Alta,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0474,3328.62,1.0,Alta,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0475,3265.68,0.87,Alta,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0476,4472.09,0.0,Alta,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0477,1805.69,1.0,Alta,475,0.0,0.0,4.0,36.0,1.0,0.0,0.0,0.0,41.0,0.02270600158388206,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0478,3138.3,0.0,Alta,338,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0015932192588344006,Saludable,['Mantener los hábitos financieros actuales']
user_0479,5555.1,1.0,Alta,436,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,10.0,0.0018001476121041924,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0480,3372.86,0.0,Alta,325,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0008894528678925303,Saludable,['Mantener los hábitos financieros actuales']
user_0481,6822.18,1.0,Alta,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0482,544.77,0.0,Alta,624,10.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,16.0,0.02937019292545478,Saludable,['Mantener los hábitos financieros actuales']
user_0483,1863.78,0.0,Alta,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0484,6770.5,1.0,Alta,687,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0008861974743371981,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0485,4002.33,0.0,Alta,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0486,583.92,1.0,Alta,842,0.0,0.0,48.0,201.0,3.0,0.0,0.0,0.0,252.0,0.43156596794081387,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0487,2632.45,0.0,Alta,682,1.0,35.0,55.0,0.0,1.0,0.0,0.0,0.0,92.0,0.034948432068985166,Saludable,['Mantener los hábitos financieros actuales']
user_0488,7604.42,0.85,Alta,641,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0009205172781093101,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0489,788.4,0.0,Alta,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0490,7940.97,0.0,Alta,348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00012592920008512815,Saludable,['Mantener los hábitos financieros actuales']
user_0491,3509.68,1.0,Alta,465,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0028492626108363155,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0492,662.12,0.0,Alta,571,0.0,28.0,12.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0634326104029481,Saludable,['Mantener los hábitos financieros actuales']
user_0493,3902.68,0.94,Alta,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0494,6673.28,0.0,Alta,766,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0004495540423899492,Saludable,['Mantener los hábitos financieros actuales']
user_0495,2280.84,0.0,Alta,791,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0070149594009224665,Saludable,['Mantener los hábitos financieros actuales']
user_0496,3447.06,0.0,Alta,576,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0005802045801349556,Saludable,['Mantener los hábitos financieros actuales']
user_0497,8191.4,0.0,Alta,744,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0017091095539224065,Saludable,['Mantener los hábitos financieros actuales']
user_0498,5696.67,0.82,Alta,735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000175541149478555,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0499,6158.04,0.66,Alta,381,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0004871679950113997,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
